13
11 20
187 177 67
51 73 22
204 255 35
289 96 35
289 94 56
34 170 72
340 109 65
153 13 36
204 72 15
85 208 53
374 77 55
357 361 33
340 221 13
153 25 39
153 222 57
136 77 81
136 242 31
255 151 68
306 173 27
357 388 24
119 243 67
374 331 47
51 325 63
119 112 36
119 377 10
136 134 19
255 252 78
357 269 67
34 20 16
170 12 45
238 49 70
153 73 42
204 280 57
34 244 49
306 352 19
119 287 34
272 157 15
238 65 39
153 212 47
34 86 65
102 71 16
272 101 15
119 150 24
136 223 33
68 198 20
340 37 52
102 384 19
204 236 65
68 55 53
119 312 41
102 280 72
17 18 13
204 374 31
255 112 73
289 189 11
51 287 10
238 383 22
306 294 55
119 350 28
357 172 17
17 103 80
17 313 21
34 287 34
136 236 76
17 107 14
238 323 64
238 81 62
1 381 62
1 113 8
1 235 27
136 346 6
255 213 79
68 133 16
323 359 54
187 269 9
68 319 21
68 170 31
119 32 60
221 246 28
289 52 79
272 317 37
187 277 33
306 213 65
323 222 80
306 276 82
68 381 57
68 218 31
289 33 30
153 127 63
170 64 79
187 197 44
34 206 82
153 227 61
170 337 64
340 306 13
204 310 63
187 347 69
119 329 38
51 70 34
187 48 10
306 31 72
170 76 18
187 304 80
68 261 4
136 181 13
204 30 9
323 97 23
289 307 35
255 42 4
255 104 10
323 60 62
272 101 54
238 184 55
153 90 67
1 143 35
187 254 28
170 8 7
136 189 53
255 120 21
340 346 16
170 105 59
238 276 47
306 260 8
68 65 4
85 159 26
136 123 43
51 127 68
51 272 79
289 125 79
136 228 14
374 321 82
85 32 80
306 360 76
204 250 35
340 136 63
357 301 43
340 300 58
1 194 36
238 132 75
85 65 21
272 108 39
170 179 14
323 232 79
374 318 33
357 170 2
238 169 62
221 110 38
323 150 45
102 220 45
34 38 76
153 157 46
1 80 61
170 72 73
17 267 45
374 142 46
1 139 80
306 185 40
51 329 10
340 168 47
289 123 14
221 368 15
119 265 74
136 188 63
68 303 62
272 230 16
374 316 37
17 217 1
323 222 54
119 319 48
85 215 79
51 255 43
1 347 60
306 26 35
68 177 68
272 127 33
102 258 62
153 155 5
272 191 13
374 184 9
306 161 20
238 284 68
17 122 68
85 363 27
289 154 45
204 30 61
119 291 6
170 308 52
204 130 49
221 252 77
102 272 73
34 53 37
187 10 79
323 53 82
323 376 25
289 107 81
323 211 23
170 135 3
34 317 18
357 110 42
17 112 10
153 9 59
289 361 54
323 41 61
340 257 61
238 225 65
323 48 16
68 14 44
34 35 66
153 352 45
357 9 68
34 201 49
170 7 33
136 104 55
221 225 9
238 369 42
170 221 20
187 161 19
204 104 14
221 166 37
357 306 69
170 62 55
255 45 55
221 346 70
51 41 24
102 148 40
289 376 29
136 293 49
289 139 29
136 230 60
17 34 37
68 80 33
170 169 25
119 372 2
119 159 5
119 52 49
85 328 58
119 13 57
357 163 50
34 366 52
34 295 34
255 93 43
374 43 14
68 220 62
102 289 49
85 270 63
153 219 62
306 297 82
238 143 37
51 126 15
34 321 21
51 363 56
238 193 51
51 286 47
68 108 24
374 269 26
272 335 12
153 255 13
357 27 30
51 160 50
374 330 20
170 367 76
136 253 67
204 124 44
85 13 76
170 51 35
136 337 33
323 243 48
238 171 19
85 309 82
187 244 49
51 75 70
102 185 4
68 180 9
374 17 37
17 30 63
17 214 2
153 246 56
221 348 60
323 59 20
68 179 79
153 107 61
102 268 68
34 350 20
187 368 72
85 78 82
187 34 3
85 137 52
85 141 56
289 169 13
170 287 75
238 213 49
204 110 37
34 247 68
289 383 27
102 159 47
119 57 82
119 188 21
68 194 69
51 289 41
255 336 55
357 165 26
306 52 78
357 250 71
323 229 52
272 31 81
136 330 53
272 268 57
68 355 6
204 272 49
85 355 4
34 121 34
153 109 34
153 134 28
323 193 25
85 377 74
374 136 11
34 109 13
68 253 79
323 334 47
289 85 16
68 216 4
357 7 55
204 192 52
306 234 15
51 311 8
102 106 73
255 72 73
323 383 58
289 298 29
1 383 45
170 93 59
357 312 42
306 51 35
289 259 71
119 361 34
17 274 29
323 349 63
306 186 7
204 78 74
272 71 43
306 239 51
187 112 81
187 191 40
289 169 61
272 295 72
34 367 27
68 333 15
34 325 26
34 356 14
238 308 20
119 1 81
153 215 25
136 133 17
51 70 50
85 263 39
68 193 52
221 301 73
153 73 9
51 367 72
102 140 28
374 193 81
51 70 50
255 106 74
374 365 8
204 98 50
153 97 38
357 288 73
68 277 14
374 4 28
51 237 14
51 383 62
136 307 4
204 95 21
340 11 9
1 95 70
136 147 63
289 229 62
85 325 34
374 165 81
119 221 2
34 259 33
51 109 12
68 7 81
170 100 72
306 246 3
289 169 62
102 254 48
238 265 65
204 159 17
238 30 22
340 246 33
357 16 80
221 22 23
68 219 53
323 319 82
170 1 45
323 30 55
1 163 38
153 272 82
204 300 73
68 131 15
51 201 34
272 325 43
34 345 34
136 262 39
153 285 80
17 114 2
34 4 79
289 294 56
102 209 21
153 340 49
340 377 44
306 87 8
68 198 19
238 266 24
221 102 10
170 234 81
102 83 62
306 127 12
289 57 27
119 257 53
221 207 47
187 4 79
340 220 79
34 132 27
204 65 55
1 156 59
306 56 26
85 311 6
1 342 56
323 389 18
374 317 32
221 189 58
1 111 46
1 335 57
221 356 60
289 234 25
255 181 63
170 72 4
340 390 47
238 35 39
306 207 82
136 313 36
187 384 48
272 296 13
238 154 41
221 321 70
102 99 15
187 365 43
51 162 3
204 247 45
323 120 46
289 191 35
136 82 25
1 104 74
136 28 46
51 223 13
204 250 4
255 132 47
323 287 79
323 126 76
289 28 17
272 289 54
136 362 58
1 221 79
204 46 79
340 34 40
119 183 60
1 339 66
340 329 14
136 347 12
102 200 24
85 53 9
17 386 68
102 158 60
289 376 75
51 122 32
374 98 67
153 77 47
170 34 44
68 26 47
153 254 72
34 273 67
136 119 79
102 279 29
51 39 23
374 111 78
170 205 29
204 94 12
170 73 59
17 114 43
119 230 2
323 375 45
340 204 77
221 136 48
153 31 61
204 176 11
136 63 4
85 287 9
187 311 71
357 305 60
34 1 30
34 69 24
204 97 49
374 28 51
17 113 45
51 101 67
255 60 26
221 66 70
255 226 39
136 51 34
68 387 6
187 348 67
204 86 50
187 267 56
221 186 81
255 356 55
34 16 30
204 185 25
374 4 68
204 227 38
272 245 39
238 215 69
102 248 17
153 284 80
323 225 82
85 113 22
85 211 50
119 237 48
272 103 26
17 21 25
68 303 64
289 11 33
340 140 1
323 50 76
272 31 45
136 67 78
221 261 54
340 304 41
272 77 68
1 389 37
374 274 51
102 101 1
153 192 74
272 40 51
1 114 9
340 232 69
255 156 13
1 48 20
51 133 58
374 271 53
357 50 18
153 71 9
374 35 8
153 291 49
170 191 28
51 61 11
170 163 14
272 373 4
187 25 81
34 389 35
272 94 46
204 292 20
1 176 36
221 66 35
255 26 14
136 191 72
34 291 37
153 376 45
17 68 41
255 362 17
153 304 54
17 163 4
17 165 52
17 185 77
306 238 68
357 368 26
68 228 1
17 26 34
272 214 34
289 8 61
119 235 75
136 91 45
187 260 31
170 342 65
204 317 19
187 215 22
323 196 68
68 2 16
357 35 35
374 171 39
238 283 50
1 330 35
1 149 60
1 79 3
374 153 23
255 138 72
170 340 55
255 129 42
102 296 37
119 231 77
374 179 40
136 327 39
51 24 25
272 130 64
68 149 31
340 15 6
204 264 60
153 77 50
102 72 43
34 324 25
85 176 4
102 258 64
357 273 8
34 168 56
170 301 49
85 390 4
255 92 11
170 223 82
34 126 37
323 257 43
68 373 38
374 238 36
204 224 46
221 279 70
255 72 62
119 77 49
187 259 44
221 351 50
204 230 13
306 55 9
306 123 44
17 373 82
51 292 57
119 228 34
136 304 43
68 383 38
238 110 60
289 383 3
238 200 15
340 47 44
136 50 12
68 155 58
68 249 41
187 265 7
357 111 20
170 114 6
374 98 47
255 388 37
323 388 76
323 78 75
34 333 12
255 286 48
34 274 65
272 308 43
238 284 66
238 69 34
136 130 35
357 94 16
119 343 10
85 216 15
1 245 26
34 184 63
102 89 23
306 312 65
187 240 72
340 106 70
323 62 42
238 244 4
340 362 23
306 343 26
68 386 36
357 84 34
204 252 44
136 35 4
1 356 4
306 343 36
17 196 71
34 59 73
289 369 64
374 113 20
153 131 56
51 212 75
1 18 25
119 91 33
119 195 5
306 130 4
170 164 30
374 216 33
340 52 30
51 387 30
136 218 71
51 91 29
340 334 63
102 67 70
68 279 78
323 97 47
1 329 43
374 379 56
221 189 50
238 390 56
374 283 60
221 348 80
306 140 79
357 385 29
187 32 73
289 20 55
153 285 5
340 193 28
238 326 71
374 103 29
221 81 52
204 327 6
102 126 32
238 242 54
374 139 18
255 54 1
187 133 29
306 25 74
374 259 48
204 297 14
374 30 27
289 304 46
1 375 6
136 368 44
119 234 52
238 2 68
17 7 47
51 61 53
153 353 58
255 210 7
153 299 45
357 175 4
34 251 11
323 133 69
357 8 50
357 109 41
187 232 8
34 224 33
136 75 57
187 170 4
153 230 64
221 365 19
187 261 81
102 358 19
374 145 44
17 288 26
340 301 48
374 114 24
119 21 54
17 122 13
272 350 71
136 280 4
51 46 33
289 55 55
85 208 61
170 174 16
136 62 8
1 181 38
340 355 24
136 105 63
340 197 58
323 100 47
221 275 80
289 79 25
374 288 10
102 140 48
289 206 79
119 231 52
374 270 51
51 108 43
51 21 15
238 173 21
306 256 40
119 206 42
68 383 39
1 222 17
51 181 73
68 253 80
357 360 19
306 168 65
374 217 67
289 3 69
51 359 21
51 84 61
272 361 20
323 352 32
340 32 34
289 135 68
289 10 52
221 208 76
289 218 30
221 72 66
323 317 32
17 329 82
306 99 62
187 85 4
221 212 62
238 291 74
255 331 32
306 144 45
374 275 19
153 130 10
374 85 1
374 247 2
1 202 2
187 224 82
238 224 80
374 79 31
153 367 75
102 313 39
374 185 51
272 389 44
221 138 10
255 132 3
255 273 11
272 113 27
357 55 82
323 28 54
102 40 7
153 205 29
119 165 25
102 358 80
289 102 14
153 331 50
357 78 2
119 318 27
340 197 10
68 35 40
68 163 9
68 100 46
136 27 1
136 185 5
289 26 78
323 131 4
374 89 78
323 197 66
102 345 14
238 25 2
136 12 13
51 381 72
102 230 71
136 113 65
136 229 6
85 126 1
204 310 31
68 125 63
136 283 79
119 228 33
374 42 80
238 373 17
238 326 80
170 134 43
102 154 62
272 193 30
340 290 67
102 240 27
153 342 33
306 102 77
34 42 41
102 389 48
119 257 15
85 67 10
34 32 41
255 336 42
170 305 9
221 266 42
170 66 64
102 203 5
85 152 15
340 3 48
17 314 3
136 349 43
170 156 3
17 308 32
187 185 57
17 141 74
153 309 60
272 215 55
255 294 57
204 240 52
323 46 69
119 267 1
153 215 25
1 344 77
204 322 49
272 121 48
289 96 76
34 168 3
204 336 51
221 264 13
255 374 75
68 306 66
1 276 41
136 86 15
204 52 50
153 323 13
34 79 81
272 82 32
51 242 66
340 12 59
323 59 80
34 243 33
34 306 42
187 40 13
323 132 13
255 105 3
1 195 61
289 309 82
153 190 38
34 245 30
17 29 69
357 199 17
306 322 33
102 113 10
68 65 58
357 194 65
34 23 81
68 88 61
153 247 50
102 233 65
357 173 3
289 145 58
34 382 76
1 89 50
323 306 6
119 120 79
238 159 62
272 133 22
119 347 82
340 271 19
204 375 54
187 101 6
102 343 20
340 112 38
51 338 26
374 275 9
204 379 1
238 247 60
340 203 11
34 260 10
68 88 48
102 199 50
85 147 79
153 348 9
85 74 17
34 344 71
238 144 25
51 205 52
153 156 73
34 262 39
357 326 37
68 220 79
136 124 5
323 227 72
374 95 37
153 304 39
68 184 7
187 295 38
102 283 13
153 27 60
85 136 11
34 167 76
153 375 34
17 154 63
102 381 9
85 219 9
357 129 19
306 181 16
187 9 32
153 375 41
153 269 39
255 260 17
102 320 54
68 354 48
204 87 23
340 193 3
289 111 5
34 143 31
340 252 19
255 204 36
1 144 64
51 84 21
136 102 35
357 1 10
357 209 44
51 146 5
221 90 62
68 279 32
17 119 49
102 136 59
119 167 47
102 28 60
340 271 26
85 258 8
136 58 78
204 298 47
272 375 35
17 82 62
102 298 56
153 386 40
204 341 5
153 340 44
51 26 44
85 25 56
289 65 14
221 337 44
204 139 43
255 27 60
68 52 34
17 31 75
136 238 73
340 128 79
289 173 64
102 3 60
323 249 6
119 82 6
51 197 29
187 274 71
323 314 8
1 32 23
357 17 69
170 149 66
136 5 9
306 101 54
306 140 67
153 33 33
204 286 21
340 24 14
272 247 9
17 200 8
357 145 27
102 341 62
68 313 4
102 325 31
1 230 66
170 113 25
357 289 53
272 288 53
323 307 78
204 80 79
85 276 65
34 61 37
306 198 41
289 141 21
17 319 79
272 204 4
204 261 24
289 36 82
357 114 30
374 137 69
238 94 65
136 352 15
119 151 22
238 239 25
272 335 61
17 112 73
136 147 63
357 113 32
221 357 72
255 84 30
340 169 64
17 278 25
153 248 26
323 180 49
323 374 70
323 170 5
85 230 18
51 182 74
255 136 77
323 313 36
102 251 77
102 290 60
204 372 58
357 262 67
170 52 52
136 221 69
68 50 14
323 244 13
102 245 8
153 214 76
17 382 11
17 159 5
34 275 24
272 120 35
306 298 13
153 281 20
374 56 53
51 71 2
323 333 27
170 75 7
34 117 32
119 104 16
34 96 14
340 278 3
357 81 34
204 181 70
374 272 11
357 47 3
238 372 4
102 49 77
306 160 69
17 47 7
170 244 29
34 204 52
85 163 47
17 195 81
238 313 15
187 330 20
1 2 81
323 194 32
34 256 62
238 137 62
255 179 64
255 53 60
68 102 78
187 76 47
102 117 77
357 169 5
323 208 69
68 379 49
204 191 14
17 102 82
289 112 80
34 351 1
323 206 57
85 231 78
136 244 40
289 83 57
289 228 61
119 383 28
136 220 21
102 154 65
340 257 65
323 34 36
289 62 30
1 192 68
340 26 70
306 274 36
187 379 22
323 388 36
102 248 72
187 54 59
34 117 9
221 9 27
34 279 46
34 187 47
306 6 44
187 225 59
323 137 37
289 158 31
272 4 79
17 206 10
238 123 7
153 151 36
1 12 16
153 240 77
204 181 8
221 57 64
51 219 11
102 209 21
153 248 64
1 269 18
357 34 79
153 202 75
323 259 81
255 105 20
289 386 13
119 134 75
1 2 33
306 296 9
221 344 48
323 65 41
221 214 62
204 86 74
272 246 8
221 169 26
102 167 13
153 362 25
340 22 9
119 71 70
204 36 32
187 194 57
374 362 12
68 340 28
119 37 76
340 57 67
323 376 63
306 137 51
170 25 33
153 360 38
17 286 20
374 388 40
102 379 11
238 27 3
357 33 16
51 341 3
255 279 40
119 110 62
68 380 41
255 9 46
221 336 46
204 129 5
170 302 49
323 243 28
306 291 65
102 32 40
221 389 22
34 327 48
340 196 77
119 162 13
357 360 35
17 6 44
187 304 12
68 130 30
17 305 31
170 86 28
102 197 4
187 355 38
272 257 80
238 379 24
272 69 19
119 366 19
102 241 80
221 1 29
153 107 35
17 301 49
85 148 58
68 218 17
34 267 26
204 161 36
17 50 51
272 367 28
306 358 48
238 247 20
68 319 23
221 152 46
17 263 28
357 206 19
204 199 76
102 373 33
68 23 17
289 69 68
51 389 23
374 258 73
170 59 26
102 292 42
306 382 4
17 277 65
255 382 75
85 289 49
323 137 15
170 195 67
357 89 69
119 340 19
306 183 13
374 47 59
68 231 53
374 94 42
255 94 14
306 269 69
357 203 74
187 160 81
34 2 17
85 212 53
136 240 21
85 26 2
238 214 74
153 382 7
238 101 9
153 47 62
374 221 46
221 62 28
136 362 20
289 146 33
272 336 43
357 91 40
102 53 72
17 194 71
255 325 65
85 25 12
1 8 80
204 100 79
238 358 29
170 21 59
1 251 44
357 180 22
272 222 2
204 152 43
357 9 58
85 336 57
255 8 40
17 375 3
102 299 49
204 307 9
221 205 77
323 328 60
289 97 39
340 37 82
68 268 9
187 96 67
68 98 9
119 51 52
221 130 58
102 264 5
272 247 37
323 136 16
153 176 59
136 322 27
306 151 64
323 3 39
17 18 29
323 240 31
153 33 43
374 194 20
170 246 26
187 246 12
119 45 54
136 338 58
204 281 22
289 378 73
204 17 46
170 311 72
306 296 16
68 235 66
306 217 23
102 201 23
187 118 15
119 344 21
289 130 18
221 36 32
238 371 16
204 365 34
340 285 57
51 199 28
51 389 45
306 128 37
357 20 34
170 190 49
119 252 46
102 94 76
289 100 72
289 62 44
255 376 10
68 232 41
306 90 48
221 172 67
374 259 25
153 39 38
357 146 26
374 175 79
102 51 67
187 47 47
34 121 58
68 120 46
221 101 50
204 72 72
340 337 12
357 287 71
170 78 59
153 69 27
119 231 69
136 192 7
238 273 30
68 303 28
68 44 80
374 293 5
238 353 63
289 34 8
289 249 57
1 4 11
102 318 9
289 130 15
153 225 9
1 334 77
306 277 48
255 228 57
102 379 33
153 384 49
119 383 37
187 216 10
374 212 7
68 38 68
17 344 21
102 144 59
357 269 30
255 308 80
85 188 15
119 111 81
136 183 39
153 198 57
136 226 71
340 148 25
255 72 80
323 313 38
102 137 56
51 343 11
102 266 58
187 357 73
204 8 16
340 111 33
102 271 7
34 208 61
102 334 74
306 108 53
255 45 52
306 275 61
68 170 23
272 100 68
68 4 16
119 128 45
272 10 55
102 81 1
357 299 49
153 351 14
204 284 1
17 328 37
102 203 34
357 282 21
221 256 29
85 81 80
289 352 60
153 139 29
289 386 4
187 332 74
68 153 51
204 166 29
68 319 41
119 323 76
187 105 41
153 182 42
17 245 11
153 34 71
170 327 15
1 388 71
209
510 10884
1 462 75
2 140 18
3 119 9
4 210 78
5 154 36
6 77 66
7 273 48
8 322 42
9 448 3
10 350 84
11 469 21
12 259 54
13 413 81
14 357 24
15 301 81
16 49 36
17 231 36
18 196 42
19 364 3
20 154 36
21 301 6
22 63 3
23 329 84
24 259 24
25 266 51
26 497 12
27 476 66
28 133 6
29 42 18
30 490 78
31 315 27
32 280 63
33 98 81
34 35 9
35 455 69
36 371 6
37 91 42
38 322 78
39 70 30
40 413 48
41 14 51
42 392 15
43 315 9
44 399 42
45 28 57
46 231 15
47 441 33
48 168 81
49 7 39
50 336 15
51 497 36
52 161 57
53 385 3
54 329 75
55 294 27
56 371 6
57 238 9
58 469 51
59 294 15
60 238 63
61 140 33
62 266 9
63 455 12
64 280 84
65 49 48
66 168 60
67 182 84
68 252 24
69 252 15
70 294 75
71 392 24
72 154 63
73 441 81
74 245 57
75 329 81
76 98 48
77 147 6
78 315 81
79 217 84
80 455 24
81 175 48
82 7 81
83 189 42
84 294 3
85 196 12
86 406 9
87 266 39
88 196 69
89 490 36
90 427 51
91 322 75
92 280 27
93 161 9
94 154 66
95 119 39
96 336 33
97 217 36
98 336 6
99 91 72
100 308 63
101 350 39
102 504 6
103 245 54
104 147 51
105 378 3
106 182 39
107 259 9
108 413 27
109 378 54
110 182 51
111 448 30
112 448 36
113 238 57
114 203 75
115 497 78
116 252 18
117 217 12
118 42 39
119 84 6
120 448 24
121 378 54
122 413 54
123 105 81
124 469 24
125 315 6
126 56 36
127 448 21
128 259 69
129 455 63
130 245 9
131 343 30
132 350 30
133 63 18
134 259 48
135 28 57
136 399 54
137 14 57
138 434 15
139 252 84
140 343 36
141 252 84
142 420 30
143 1 6
144 287 45
145 161 45
146 203 15
147 329 33
148 189 27
149 308 33
150 448 60
151 406 69
152 245 60
153 14 48
154 434 84
155 49 60
156 364 30
157 308 15
158 98 57
159 441 27
160 182 78
161 1 79
162 28 30
163 7 72
164 133 21
165 105 63
166 434 48
167 42 66
168 147 63
169 280 6
170 77 66
171 357 6
172 266 66
173 294 18
174 420 72
175 35 51
176 406 3
177 336 24
178 154 75
179 441 24
180 462 60
181 266 15
182 161 54
183 203 48
184 490 15
185 413 63
186 210 18
187 378 66
188 28 30
189 245 72
190 350 3
191 7 84
192 280 54
193 217 48
194 112 33
195 98 48
196 357 78
197 371 51
198 168 48
199 70 9
200 42 24
201 448 48
202 161 30
203 378 57
204 35 78
205 399 78
206 42 48
207 77 57
208 70 3
209 406 15
210 14 3
211 105 72
212 392 9
213 119 15
214 49 63
215 343 18
216 434 57
217 28 75
218 448 45
219 7 30
220 427 60
221 154 84
222 301 72
223 21 27
224 469 75
225 1 57
226 273 84
227 21 36
228 420 63
229 161 24
230 140 60
231 266 15
232 42 57
233 84 24
234 161 39
235 63 9
236 217 9
237 154 78
238 420 81
239 455 45
240 371 6
241 406 75
242 287 69
243 399 6
244 21 60
245 329 69
246 371 6
247 413 24
248 294 51
249 385 33
250 1 6
251 287 15
252 217 27
253 266 9
254 343 18
255 70 12
256 119 81
257 56 33
258 84 48
259 133 78
260 189 27
261 98 6
262 217 6
263 497 3
264 455 66
265 378 69
266 252 27
267 392 18
268 112 15
269 7 39
270 35 42
271 35 12
272 280 9
273 274 24
274 259 48
275 210 21
276 329 9
277 238 33
278 105 3
279 133 78
280 196 42
281 259 69
282 420 75
283 7 30
284 42 81
285 287 30
286 133 54
287 476 39
288 336 21
289 133 63
290 1 18
291 161 51
292 252 75
293 336 48
294 182 12
295 105 84
296 7 75
297 385 69
298 63 21
299 259 72
300 497 48
301 224 72
302 399 72
303 469 39
304 182 6
305 280 6
306 217 27
307 315 33
308 182 51
309 182 75
310 378 81
311 476 60
312 189 60
313 343 3
314 392 66
315 350 24
316 413 15
317 154 69
318 252 39
319 14 39
320 147 36
321 42 33
322 427 84
323 119 42
324 287 15
325 280 27
326 91 3
327 196 39
328 392 66
329 84 81
330 490 78
331 490 81
332 483 63
333 63 42
334 126 33
335 280 27
336 245 54
337 1 42
338 168 84
339 476 54
340 399 78
341 336 75
342 469 84
343 245 15
344 77 39
345 91 63
346 280 39
347 420 51
348 294 39
349 378 84
350 147 48
351 371 21
352 469 30
353 231 21
354 161 78
355 245 75
356 182 12
357 259 63
358 70 21
359 217 57
360 182 72
361 210 60
362 245 51
363 266 42
364 168 15
365 154 15
366 385 66
367 329 33
368 1 45
369 21 75
370 63 3
371 238 45
372 182 15
373 140 72
374 168 39
375 112 69
376 14 33
377 350 6
378 490 78
379 63 51
380 364 78
381 217 6
382 252 18
383 133 54
384 161 39
385 364 9
386 266 39
387 231 63
388 336 75
389 336 24
390 175 51
391 77 66
392 203 84
393 252 81
394 98 39
395 301 3
396 21 48
397 49 66
398 147 33
399 441 9
400 441 57
401 287 57
402 245 27
403 63 60
404 7 15
405 343 60
406 490 39
407 245 57
408 189 81
409 399 78
410 343 69
411 63 69
412 245 3
413 378 78
414 182 84
415 301 78
416 329 12
417 210 66
418 175 15
419 126 39
420 483 12
421 28 21
422 343 63
423 147 21
424 217 21
425 91 72
426 126 18
427 455 75
428 315 30
429 63 51
430 399 39
431 287 63
432 469 6
433 210 9
434 455 6
435 175 51
436 420 72
437 21 84
438 315 42
439 273 78
440 98 12
441 427 54
442 70 54
443 455 36
444 448 42
445 259 84
446 28 18
447 336 75
448 469 63
449 91 27
450 336 81
451 112 81
452 266 6
453 252 36
454 308 51
455 119 15
456 385 57
457 91 30
458 392 51
459 189 72
460 154 63
461 427 81
462 490 6
463 392 18
464 371 9
465 371 48
466 378 18
467 336 30
468 217 6
469 224 9
470 189 63
471 238 21
472 35 81
473 56 15
474 343 30
475 301 75
476 448 75
477 231 60
478 280 69
479 28 63
480 49 36
481 434 21
482 14 6
483 133 66
484 329 57
485 315 15
486 7 81
487 1 12
488 266 51
489 455 66
490 336 3
491 280 78
492 147 84
493 238 81
494 490 30
495 105 78
496 217 3
497 357 48
498 455 21
499 112 27
500 112 21
501 91 63
502 336 75
503 406 45
504 217 12
505 154 6
506 259 75
507 147 57
508 434 9
509 224 75
510 329 69
5 21 9
218 413 51
381 259 6
16 483 11
94 49 64
289 189 26
53 483 64
229 322 26
9 119 8
425 119 58
231 42 32
371 1 61
475 42 38
35 476 21
217 21 26
186 448 35
201 35 61
62 469 82
256 287 7
447 7 79
462 483 70
200 168 19
86 210 31
351 119 50
162 1 42
424 259 26
110 315 72
214 1 55
502 427 28
151 301 79
187 322 7
161 343 17
280 308 24
288 378 23
405 301 57
470 21 65
232 56 33
237 378 47
293 133 71
480 301 61
160 308 82
89 448 46
252 329 59
359 322 62
440 329 55
296 7 78
143 21 55
346 7 23
28 119 13
163 203 19
390 140 17
328 273 81
244 133 23
218 490 16
38 238 19
154 1 35
213 266 61
292 217 58
492 357 68
39 364 67
1 105 72
48 385 60
12 217 78
127 266 68
449 112 34
103 175 82
97 455 53
69 70 14
372 329 15
360 14 45
203 161 72
165 154 37
455 70 66
180 168 7
283 119 47
386 420 57
213 392 45
12 77 13
418 329 53
53 252 13
309 259 67
128 196 58
430 77 80
173 14 9
503 175 21
52 28 3
141 1 65
228 455 15
164 70 33
105 112 39
107 357 34
334 252 81
92 399 64
357 126 45
320 189 59
232 371 66
243 189 18
86 469 7
392 168 47
138 168 24
32 406 6
444 357 54
352 98 64
312 84 12
143 140 15
331 385 71
499 161 74
263 462 28
192 252 43
280 406 50
71 420 72
44 245 81
344 322 29
460 98 47
167 28 67
463 105 30
4 42 3
478 322 68
124 133 52
114 427 39
230 105 81
151 42 11
392 175 42
490 133 42
261 427 52
510 392 31
281 448 31
278 42 35
493 133 3
214 84 80
91 266 38
340 378 69
385 140 48
93 504 24
225 483 44
341 147 47
110 245 75
1 497 21
258 287 58
314 7 68
455 182 18
220 322 78
326 231 21
244 119 81
464 308 44
430 343 74
478 427 78
53 434 72
199 483 24
190 287 17
50 280 59
464 476 49
78 175 65
282 182 5
257 322 54
205 266 39
50 126 5
268 483 64
454 189 6
467 245 75
434 56 66
74 21 14
329 56 21
134 399 63
204 217 62
121 161 51
460 154 77
46 371 25
108 189 12
326 182 70
315 483 39
207 427 4
95 259 62
437 210 15
376 140 55
61 140 42
246 189 59
1 154 7
486 21 78
470 189 44
320 91 6
494 336 15
228 378 81
24 189 10
105 98 10
104 504 46
340 350 8
70 280 14
195 98 32
91 119 82
78 14 44
209 462 56
70 210 48
206 280 74
225 203 67
419 301 40
12 105 31
472 7 52
362 189 70
237 77 33
432 371 79
368 378 61
15 441 29
303 21 39
394 266 79
201 462 56
112 91 3
204 301 73
203 70 76
409 35 82
495 161 44
426 119 27
481 210 39
483 448 21
184 252 64
279 273 78
491 140 43
225 133 81
452 469 66
344 77 39
480 406 53
496 70 64
197 42 23
490 497 55
89 1 76
26 35 32
485 399 66
180 434 7
202 56 5
161 280 36
199 7 28
329 7 7
292 35 44
296 189 8
146 455 1
307 21 22
414 357 63
28 315 35
329 322 23
308 140 67
94 406 8
10 315 33
126 455 2
227 84 15
250 49 58
460 105 54
201 224 64
153 154 27
295 196 73
90 455 6
373 70 20
145 455 52
218 392 74
72 77 61
440 175 61
259 210 25
261 294 70
11 203 3
107 1 50
186 161 54
195 196 14
314 252 20
272 357 64
337 133 11
414 175 34
449 294 11
122 476 38
437 441 67
502 441 36
121 98 18
60 119 50
441 301 41
31 210 71
369 371 53
263 112 50
486 420 3
113 112 30
94 371 24
123 1 79
51 378 48
236 364 10
41 126 36
209 441 62
172 133 51
161 245 4
187 1 48
197 392 63
277 504 9
434 427 51
58 210 61
174 63 77
481 182 47
163 392 36
191 63 3
299 357 43
365 14 65
95 329 67
160 182 23
194 161 13
19 77 50
138 287 75
124 497 68
38 154 26
275 7 9
479 63 79
71 427 32
131 105 36
439 168 30
236 161 2
349 154 67
30 273 65
241 497 22
66 301 13
279 126 6
130 336 64
19 217 66
40 259 36
6 28 20
21 497 26
408 392 34
239 343 58
460 336 21
359 315 60
4 210 23
315 357 36
331 406 23
44 448 21
465 280 51
433 84 18
249 133 3
261 455 68
425 315 64
316 413 77
92 203 55
495 21 73
413 49 6
353 252 49
1 308 74
447 504 76
405 357 69
265 315 52
307 392 4
346 91 38
130 168 1
67 35 43
379 203 42
501 175 30
504 147 49
373 63 58
215 210 9
311 133 64
225 476 82
122 63 64
111 140 51
104 182 15
261 217 29
124 84 58
249 315 27
139 287 47
41 112 80
301 462 62
294 210 9
132 385 3
78 266 74
341 224 15
68 287 38
153 77 25
479 490 47
395 161 68
293 91 77
53 140 20
404 336 45
322 329 38
427 399 6
90 350 81
10 189 43
363 28 4
27 210 41
254 490 40
295 119 14
64 98 63
319 140 29
120 322 73
497 56 72
145 119 44
309 434 66
